	WER_MEAN	CORTEX_MEAN	pet111_MEAN	scr5_MEAN	wol_MEAN
248537_at	0.559753187	1.074647206	0.746522013	0.625154184	0.693461779
248538_at	0.766829063	0.984432355	1.008732924	0.832084812	0.7633941
248539_at	0.518755305	0.537792021	0.533994357	0.657346215	0.719280319
248540_at	0.477024633	0.471196705	0.473818978	0.585851133	0.613646974
248541_at	3.36780887	3.635443132	3.268221171	1.454847111	1.299413293
248542_at	0.408008169	0.439460036	0.480549751	0.560953532	0.588693803
248543_at	1.998044205	3.31329316	3.50898972	2.997135953	1.418290052
248544_at	0.67917336	0.860540003	0.814805391	0.995771221	0.989832786
248545_at	0.504930145	0.503349704	0.768445127	0.565259506	0.663790663
248546_at	0.524877696	0.475664031	0.464652017	0.66633457	0.656223579
248547_at	0.589541224	0.537868139	0.559351753	0.608793953	0.641563769
248548_at	0.950707415	0.716631955	2.230171383	0.827882687	1.428941173
248549_at	1.670620159	1.022283157	1.399277798	0.99649238	1.096998557
248550_at	0.886971955	1.36816272	3.113851927	1.76358958	1.256175261
248551_at	1.584551662	1.034474443	3.22204918	0.808752218	1.098975807
248552_at	0.745760546	0.80322931	1.840079723	0.958363812	0.767703694
248553_at	0.613226737	0.542410701	1.413441449	0.760964242	0.799335648
248554_at	0.977832126	1.036590381	1.418777474	0.639428019	0.710013969
248555_at	0.931176407	0.632970066	0.804588856	0.695451411	0.800318639
248556_at	1.446599789	0.964262749	1.218034971	1.027832565	0.927662313
248557_at	3.971536744	4.050646678	2.334280266	1.676656066	1.851187413
248558_at	0.705941335	0.919530445	2.116058473	0.866480319	0.821066443
248559_at	0.496137236	0.540139138	0.550936517	0.636738888	0.964617404
248560_at	1.205203055	1.713039688	1.798607442	1.448751592	1.239094757
248561_at	0.673793856	0.683109413	0.645192986	0.820413759	0.747706579
248562_at	2.098588528	0.756207198	2.759520657	0.828570793	0.894342888
248563_at	0.44147916	0.483944508	0.497926948	0.62654615	0.670468917
248564_at	0.717919559	0.812751369	0.954933071	1.347034803	1.097018361
248565_at	1.454076128	1.832463538	1.280460797	2.006508376	1.384835728
248566_s_at	0.419072927	0.43971478	0.466562479	0.505410551	0.583517435
248567_at	0.467945065	0.498133538	0.489331724	0.578684637	0.587989777
248568_at	1.434189667	2.262049844	0.437613954	0.725883132	0.61805444
248569_at	0.639810366	0.416870926	0.502570185	0.567199199	0.718408339
248570_at	0.367280009	0.403284534	0.420302174	0.462987317	0.51957025
248571_at	0.326425784	0.340965277	0.356276265	0.367062767	0.420668953
248572_at	0.562632043	0.73477674	0.512154809	1.12982124	0.978607984
248573_at	10.93917353	16.55456059	8.860069922	8.207837146	6.5519966
248574_at	2.458337021	3.810574952	2.69441505	3.291604808	1.822195057
248575_at	1.279106671	1.31280124	1.79351727	1.547489097	0.977849152
248576_at	6.582433675	7.486257205	4.248425935	5.829380435	3.906804383
248577_at	0.401791214	0.419693656	0.433580729	0.468604476	0.521328858
248578_at	1.486761755	1.340166173	1.296849159	1.255506594	1.080142131
248579_at	1.185402511	0.988584741	1.67951612	1.100087797	1.082912067
248580_at	2.159849842	2.176654806	1.929949784	1.797207366	1.294899726
248581_at	0.723546335	5.004174182	0.802558914	1.549777317	1.767473706
248582_at	3.216240095	2.245704532	2.365128768	3.336100644	2.075189236
248583_at	1.535189839	1.471769546	2.485134787	2.119384854	0.989028825
248584_at	0.833430086	1.345140342	0.620400733	0.819014452	0.813409464
248585_at	0.379670889	0.35161023	0.356467678	0.395040391	0.54703761
248586_at	0.951921796	0.876294789	0.716544937	0.813164026	0.732753216
248587_at	2.378622867	2.298304984	2.356296884	1.941743513	1.538748026
248588_at	12.20249998	16.1669746	9.567720841	10.34670831	6.074202483
248589_at	5.399231196	3.319007171	3.228004867	2.978471887	3.05243902
248590_at	0.514828753	0.601222256	0.58500736	0.704975667	0.888594109
248591_at	2.182641694	3.358092866	3.983377077	2.009721796	1.588701543
248592_at	7.429022735	7.021680804	3.875260395	3.563745954	3.144813761
248593_at	0.487467995	0.48376464	0.524732388	0.684482925	0.683723781
248594_at	3.197646704	1.243261	1.114962149	1.37370395	1.647966485
248595_at	1.74897416	2.612287698	3.239133828	1.895626124	1.50159947
248596_at	0.473382667	0.584593202	0.557366593	0.630461046	0.625481965
248597_at	2.021370101	1.505032803	2.986121103	1.466026916	1.638865919
248598_at	0.345685644	0.323834331	0.343503841	0.392821319	0.447574222
248599_at	0.600013226	0.65297745	0.632277108	0.792774484	0.74809304
248600_at	0.814943372	0.748848826	0.782114695	0.895277921	0.748400659
248601_at	1.682981073	1.161668183	1.403782699	1.070406395	1.128090382
248602_s_at	0.333768173	0.301770413	0.352394718	0.359165921	0.422996012
248603_at	0.782218049	0.876196712	1.076759985	0.780562356	0.775273116
248604_at	0.73102824	0.741955772	0.70793716	0.668105316	0.718077543
248605_at	0.567044813	0.444742798	0.5155906	0.496561973	0.546895691
248606_at	2.552292265	8.152070108	1.664730583	2.712645645	2.628634066
248607_at	9.523617971	12.47369503	12.92664971	12.0522904	6.67565426
248608_at	9.927233216	15.09249718	10.00721258	8.776591779	7.13120385
248609_at	0.728188241	0.717154813	0.653053347	0.85417288	0.948170357
248610_at	1.100968636	1.247847688	1.615719401	0.960634977	0.89978089
248611_at	0.542779816	2.323860655	3.888511458	4.122664992	2.149388556
248612_at	1.606250226	1.482907426	2.207206728	1.455368766	1.22278359
248613_at	2.046255302	2.052722978	2.259651129	1.855226508	1.464533038
248614_at	2.106669411	0.808317835	0.692501356	0.991902232	1.153831767
248615_at	1.42504476	2.010430782	1.95215893	1.795266896	1.299601175
248616_at	1.286973341	1.807839789	1.906725403	1.586104604	1.047144213
248617_at	0.282797425	0.26357396	0.282611644	0.287611737	0.356920428
248618_at	0.410131575	0.452208688	0.421380919	0.51771692	0.641063397
248619_at	0.59834786	0.616896858	0.621770076	0.859615604	0.721527424
248620_at	0.726066552	0.828290082	0.793008743	0.962580319	0.958018243
248621_at	0.492747682	0.525094524	0.494689821	0.632875258	0.61603664
248622_at	5.681653894	16.05679099	0.618196785	0.86700037	0.9850948
248623_at	0.806759302	0.473080244	0.505022318	0.594257698	0.64703575
248624_at	0.722418806	0.765324583	0.74733701	0.801140344	0.772431906
248625_at	0.586754075	13.47899466	1.6504043	1.103820501	0.69527791
248626_at	2.965083972	1.209389616	0.904844986	1.38109062	1.763166903
248627_at	0.767561699	0.874033938	1.025792607	0.930271357	0.821512346
248628_at	0.864835352	1.008811608	0.631894462	0.81527433	0.997700605
248629_at	1.585795008	1.584288174	2.241032634	2.320586968	1.495710206
248630_at	0.957558684	0.810337201	0.759219659	0.700035852	0.898340511
248631_at	1.086924524	1.436679117	1.417680165	1.442258223	0.880331127
248632_at	1.834584384	1.503006514	1.981409783	1.535217642	1.207613381
248633_at	2.552067168	1.808110459	2.394541842	1.830843647	1.913521615
248634_at	2.065968057	1.88388281	1.741304133	1.278590365	1.316693968
248635_at	0.561228992	0.625609409	0.542394594	0.67009704	0.743445302
248636_at	0.986181199	0.654827195	0.66471299	0.586945052	1.115966666
248637_at	0.822340943	1.011826034	1.210714328	0.889182885	0.823270949
248638_at	0.413005385	0.394354774	0.411480485	0.474730833	0.509566405
248639_at	1.43647844	4.648361514	2.034689009	6.804950844	6.627554866
248640_at	0.984111169	1.258973194	0.684172604	0.684001601	0.764059405
248641_at	0.56212151	0.792687979	0.599925712	0.859937503	0.676090862
248642_at	0.613886764	0.398315577	0.738358577	0.495480605	0.591709738
248643_at	0.499540678	0.953057604	0.635028644	0.642822699	0.63819991
248644_at	0.409754514	0.394667423	0.492188931	0.507125947	0.571601884
248645_at	0.536148624	0.579115008	0.638049707	0.713798986	0.791148748
248646_at	2.633136294	3.626849384	3.8585038	2.212604157	1.392007372
248647_at	0.655551169	0.57950783	0.642125537	0.756430147	0.732827145
248648_at	2.010606745	1.305310138	1.381922758	1.297865826	1.413573647
248649_at	0.449752426	0.455756582	0.514364082	0.517350522	0.556784748
248650_at	0.491004826	0.561549925	0.564800046	0.710329592	0.67932059
248651_at	0.397479869	0.39680065	0.452314486	0.502875002	0.535615982
248652_at	7.037167468	1.700057881	1.35852562	1.041840273	1.741443349
248653_at	0.392337266	0.428556005	0.44201593	0.494749219	0.542421239
248654_at	0.555258128	0.51789817	0.659087609	0.618111593	0.622260563
248655_at	13.35894079	2.405381376	3.320637837	3.993410589	6.327703993
248656_at	0.781964498	1.157291989	0.567069044	0.805402222	1.222960599
248657_at	2.899521781	2.485757458	13.00036301	10.96081447	1.730308454
248658_at	1.13667795	0.680161495	1.096692019	1.162254159	1.091536011
248659_at	1.096021634	1.40689267	1.108582926	1.063081413	0.890829905
248660_at	0.827705963	0.642269167	2.172785474	0.791461116	0.830546577
248661_at	0.95621931	1.014633834	1.103450423	1.2552722	1.386408611
248662_at	0.467101076	0.558643017	0.564014315	0.551130696	0.604472846
248663_at	0.755454527	0.830029882	1.403833492	0.916947129	0.855492443
248664_at	14.23136	5.105657846	3.137609717	5.644347644	4.141801023
248665_at	3.350166469	3.241267986	10.13470522	2.609614357	3.356744744
248666_at	1.481553258	1.197464145	0.975955024	1.165389137	1.249274837
248667_at	0.45580606	0.579206843	0.457532712	0.543740261	0.553058841
248668_at	1.338207688	0.734448499	2.670284752	0.941570552	1.217524832
248669_at	0.711609308	0.657452787	0.933609381	0.718770202	0.711316011
248670_at	0.428277169	0.428217867	0.469504761	0.529037957	0.570557028
248671_at	0.462040973	0.432208521	0.439079283	0.493049756	0.547989352
248672_at	0.517476499	0.57679079	0.594173539	0.59770811	0.64062005
248673_at	0.653146609	0.657291505	0.539623393	0.635143704	0.630977603
248674_at	0.457343664	0.750925806	0.492780319	0.570134497	0.648569522
248675_at	0.993880402	0.771655848	0.809220923	0.932132464	1.04365637
248676_at	0.524969573	0.96890254	1.134391981	0.602415727	0.76138346
248677_at	0.406294064	0.407699275	0.434750879	0.620139038	0.648141351
248678_at	5.643690296	3.862694396	3.545483111	3.635268423	3.722305737
248679_at	1.26044276	1.205088825	0.904351492	1.003931238	0.959623702
248680_at	0.897697522	1.052741808	0.930538614	1.054082678	0.875864799
248681_at	7.872175103	12.5163034	2.670698526	3.757042452	3.261291167
248682_at	16.98899913	21.31683502	14.70875592	15.02384491	9.46054795
248683_at	0.654104158	0.603515583	0.725414744	0.889867073	0.896968012
248684_at	0.392127006	0.401475764	0.421691432	0.495345811	0.489811525
248685_at	1.29474772	0.555157028	0.712836838	0.679915913	2.047292132
248686_at	3.62082815	4.591529709	7.863868156	4.563893188	2.234716684
248687_at	2.059851473	2.848913756	13.15766704	1.472453658	1.037380617
248688_at	0.691999923	0.896169138	0.991153291	0.861184244	0.785642605
248689_at	2.826640154	2.181796318	2.041547815	2.901696294	1.279745116
248690_at	12.74588251	15.55992524	3.85333775	10.42001336	6.755309671
248691_at	1.290812455	0.727186921	0.991434804	1.054939272	1.394338018
248692_s_at	0.476544264	0.386429152	0.3956307	0.363604347	0.414003867
248693_at	1.241681795	1.192590646	1.038724364	1.022312949	0.93044443
248694_at	0.906899057	1.209481323	1.579038268	1.060950785	0.834439148
248695_at	0.518487412	0.541697042	0.514232903	0.820333448	0.60890031
248696_at	1.308883791	0.600124779	0.730846601	0.804698347	1.153924406
248697_at	1.220348759	1.817334361	1.874700821	1.321609502	0.851436633
248698_at	1.648310384	2.90366518	1.513490988	2.410917451	1.533610512
248699_at	0.527083554	0.506079088	0.680847772	0.689677916	0.664032612
248700_at	0.547385961	0.631325586	0.683286155	0.657626314	0.766676596
248701_at	0.741589824	0.88643134	0.887815039	1.009617166	0.957294308
248702_at	0.533927927	0.532797869	0.631645574	0.680867362	0.663917549
248703_at	0.896106567	0.987699039	0.647722358	0.748709278	0.769418562
248704_at	1.54955647	2.50615763	1.442781154	1.377413926	0.863133149
248705_at	1.321278469	1.224887139	1.300052826	0.856636126	1.180834248
248706_at	0.89155684	0.797453914	1.033381806	0.645332924	0.877722031
248707_at	0.53982891	0.576317676	0.519688004	0.692707101	0.712581643
248708_at	2.717977233	2.981532621	3.749906735	2.185468004	1.930665045
248709_at	0.626192259	0.526540254	0.913127915	0.682665394	0.775193078
248710_at	0.758998426	1.009070162	3.005603668	1.07178599	3.915641696
248711_at	0.398426219	0.434100345	0.449250889	0.483106189	0.493395924
248712_at	0.3548158	0.386759927	0.382052489	0.433005842	0.46767179
248713_at	11.41591133	12.05855331	23.48610593	6.726889177	3.684735037
248714_at	0.415326649	0.430466166	0.415203534	0.475244642	0.487827751
248715_at	0.706277859	2.940528446	0.699221229	0.724112449	0.861066821
248716_at	0.448466265	0.483130288	0.455703162	0.59298649	0.671941089
248717_at	0.686465642	0.757318424	0.565971959	0.774461845	0.713407413
248718_at	11.44251504	14.80287029	4.719767506	9.186022273	6.906074492
248719_at	0.417193751	5.492930981	1.307911415	6.626651887	1.479592995
248720_at	1.823219246	1.737638607	1.140828249	1.259912566	1.284660407
248721_at	3.757092635	9.136793737	4.149071579	2.257411877	1.849825244
248722_at	1.20190338	0.943548362	1.70753716	0.864130838	0.972654405
248723_at	4.837448338	1.64872973	1.300281335	0.940206676	1.140752043
248724_at	1.001218369	0.894338483	1.314378767	0.945282257	0.829717628
248725_at	1.742367755	5.773691506	0.822899054	1.974822737	1.034670666
248726_at	1.207326375	0.637215889	1.339021584	1.120935782	0.745575472
248727_at	5.543672417	17.92023854	6.176003413	1.697606983	1.877304379
248728_at	5.327648434	19.26185252	2.025483842	1.640469754	1.498619476
248729_at	3.117616361	15.70117316	2.232982576	1.218593207	1.52372466
248730_at	0.536443105	0.628398101	0.597364515	0.709542114	0.693998899
248731_at	0.606074848	0.634743308	0.632541197	0.696647148	0.892681316
248732_at	0.566322423	0.595390651	0.516418295	0.8555428	1.333458678
248733_at	0.748503287	0.769006418	0.695959137	0.971098693	0.743022211
248734_at	0.711175582	0.700383902	0.683654128	0.853627961	0.806030118
248735_at	1.068329647	0.720975483	0.629186288	0.675187418	0.711607319
248736_at	3.181327442	6.157854174	3.197276517	1.470450943	1.087053829
248737_at	2.146517067	0.906004326	2.483131806	1.304899624	1.406763355
248738_at	2.389424924	4.647300671	3.269582683	2.426595831	1.825562222
248739_at	3.049569007	1.25554769	1.966495792	1.798228452	1.666054149
248740_at	0.727133003	0.583492079	6.21831362	0.727324636	0.727900552
248741_at	0.714796672	0.573807836	0.684817635	0.854794165	0.855265624
248742_at	0.646397545	0.729396983	0.726797573	0.795660272	0.688773943
248743_at	2.354054416	0.897015076	1.877393217	1.277280241	1.535859871
248744_at	0.68533846	1.005080813	1.023039825	1.521991434	0.851771581
248745_at	0.632994575	0.582709995	0.578205931	0.97289805	0.811072171
248746_at	7.424475792	6.98451422	5.605665973	6.326134333	5.161633791
248747_at	24.87103783	7.075216753	7.810666152	11.06705627	17.87628385
248748_at	2.539756342	3.098853856	2.976662573	3.135851019	1.655987501
248749_at	3.360586688	5.070891824	8.258506562	4.654020528	3.41175103
248750_at	0.62892107	0.759855836	0.689513854	3.242303786	1.435866875
248751_at	2.441079003	4.185825555	1.832891975	2.328666554	1.170837304
248752_at	0.542577792	0.551384248	0.641883212	0.729668123	0.686015263
248753_at	1.368466591	0.608970923	0.764655715	0.787990416	0.994162669
248754_at	0.612505822	0.615137831	0.635536268	0.657833398	0.734058754
248755_at	1.638464884	1.146848349	1.611740292	1.127966942	1.118750071
248756_at	0.678149766	1.561308912	0.669627079	1.054625106	1.032305077
248757_at	3.568127775	1.438626937	2.019782897	1.699407278	1.864364654
248758_at	3.101084458	6.922221526	3.688488446	5.709988289	4.265594137
248759_at	0.461235736	0.445715051	0.450751453	0.538261304	0.551243272
248760_at	19.14759555	15.77261269	13.79108352	18.04186502	13.89992411
248761_at	0.519090119	0.494066944	0.605537102	1.605239401	0.901337626
248762_at	2.808576156	1.07135917	0.979086244	1.091391391	1.614229779
248763_at	1.001586325	1.271906201	0.609119663	1.134932196	1.450319081
248764_at	1.178076002	1.351850495	1.556567982	1.087591158	1.710319289
248765_at	1.227531234	1.420698233	1.135706704	1.215259239	1.135333709
248766_at	0.983445539	0.940414138	1.046342152	0.71233697	0.761716037
248767_at	1.314612018	0.965049491	1.147420914	1.200625684	1.492888888
248768_at	24.6050875	9.763494669	9.790622646	15.40456087	19.39868613
248769_at	1.545333125	3.541403461	1.234621548	2.532309225	1.393321887
248770_at	0.50809323	0.787868715	0.466802272	0.52980765	0.584236373
248771_at	0.857917131	0.806287939	0.684143816	0.793583884	0.788203323
248772_at	0.4761559	0.397395783	0.482648689	0.560607294	0.626933002
248773_at	1.325821766	1.297795252	0.954402869	0.931884101	1.15007007
248774_at	1.21698009	0.854956584	1.631160395	4.596931965	1.272082065
248775_at	0.450638501	0.511170082	0.481464246	0.567098449	0.585875709
248776_at	0.508626053	0.540602144	0.560790961	0.735279962	0.706670729
248777_at	0.416565025	0.442776664	0.441512669	0.548300819	1.560208841
248778_at	1.75705894	1.237577919	0.85039194	0.582505066	0.700959816
248779_at	0.883704345	1.182303376	1.647853908	1.25920579	1.459473056
248780_at	1.571790089	2.323271671	1.567349196	2.182411674	1.356093302
248781_at	1.991324879	5.240060459	1.72799704	3.362295414	2.016014252
248782_at	0.444508351	0.472539979	0.477596851	0.549156754	0.501956317
248783_at	0.969261669	1.128861399	0.881796917	1.09375642	1.053624627
248784_at	0.501334078	0.517311072	0.529801611	0.634409915	0.657890395
248785_at	0.878661553	0.584485314	0.808359284	0.830187752	0.904316177
248786_at	1.195233926	1.018993396	2.195490842	1.300709429	1.023428813
