AFFY ID	AGI
255519_at	At4g02310
255523_at	At4g02320
255524_at	At4g02330
255525_at	At4g02340
255526_at	At4g02350
255527_at	At4g02360
255477_at	At4g02370
255479_at	At4g02380
255500_at	At4g02390
255501_at	At4g02400
255502_at	At4g02410
255503_at	At4g02420
255472_at	At4g02430
255478_at	At4g02440
255473_at	At4g02450
255481_at	At4g02460
255474_at	At4g02480
255480_at	At4g02485
255476_at	At4g02490
255483_at	At4g02500
255482_at	At4g02510
255440_at	At4g02530
255484_at	At4g02540
255485_at	At4g02550
255444_at	At4g02560
255441_at	At4g02570
255442_at	At4g02580
255497_at	At4g02590
255486_at	At4g02600
255487_at	At4g02610
255498_at	At4g02620
255488_at	At4g02630
255496_at	At4g02640
255490_at	At4g02660
255491_at	At4g02670
255492_at	At4g02680
255493_at	At4g02690
255443_at	At4g02700
255494_at	At4g02710
255495_at	At4g02720
255499_at	At4g02730
255446_at	At4g02750
255457_at	At4g02770
255461_at	At4g02780
255447_at	At4g02790
255460_at	At4g02800
255448_at	At4g02810
255449_at	At4g02820
255458_at	At4g02840
255450_at	At4g02850
255451_at	At4g02860
255452_at	At4g02880
255459_at	At4g02890
255453_at	At4g02900
255454_at	At4g02910
255456_at	At4g02920
255455_at	At4g02930
255462_at	At4g02940
255463_at	At4g02960
255412_at	At4g02980
255465_at	At4g02990
255467_at	At4g03010
255468_at	At4g03020
255469_at	At4g03030
255470_at	At4g03040
255471_at	At4g03050
255437_at	At4g03060
255438_at	At4g03070
255439_at	At4g03080
255409_at	At4g03090
255410_at	At4g03100
255411_at	At4g03110
255431_at	At4g03120
255413_at	At4g03140
255436_at	At4g03150
255404_at	At4g03153
255414_at	At4g03156
255415_at	At4g03160
255416_at	At4g03170
255434_at	At4g03180
255418_at	At4g03200
255402_at	At4g03205
255433_at	At4g03210
255419_at	At4g03230
255420_at	At4g03240
255421_at	At4g03260
255422_at	At4g03270
255435_at	At4g03280
255423_at	At4g03290
255430_at	At4g03320
255432_at	At4g03330
255424_at	At4g03340
255426_at	At4g03370
255427_at	At4g03380
255428_at	At4g03390
255403_at	At4g03400
255429_at	At4g03410
255382_at	At4g03430
255406_at	At4g03450
255407_at	At4g03480
255408_at	At4g03490
255377_at	At4g03500
255381_at	At4g03510
255379_at	At4g03520
255378_at	At4g03550
255380_at	At4g03560
255383_at	At4g03570
255384_at	At4g03580
255401_at	At4g03600
255385_at	At4g03610
255386_at	At4g03620
255387_at	At4g03630
255388_at	At4g03640
255390_at	At4g03660
255391_at	At4g03670
255392_at	At4g03680
255393_at	At4g03690
255394_at	At4g03700
255395_at	At4g03710
255398_at	At4g03740
255399_at	At4g03750
255400_at	At4g03760
255374_at	At4g03770
255375_at	At4g03780
255376_x_at	At4g03790
255346_at	At4g03800
255347_at	At4g03810
255348_at	At4g03820
255349_at	At4g03830
255350_at	At4g03840
255351_x_at	At4g03850
255352_at	At4g03860
255353_at	At4g03870
255354_at	At4g03880
255355_at	At4g03890
255357_at	At4g03930
255358_at	At4g03940
255359_at	At4g03950
255360_at	At4g03960
255361_at	At4g03990
255362_at	At4g04000
255365_at	At4g04040
255366_x_at	At4g04050
255368_at	At4g04070
255369_at	At4g04080
255370_at	At4g04100
255371_at	At4g04110
255372_at	At4g04120
255314_at	At4g04150
255315_at	At4g04165
255316_at	At4g04170
255317_at	At4g04180
255318_at	At4g04190
255325_at	At4g04210
255319_at	At4g04220
255320_at	At4g04230
255322_at	At4g04270
255323_at	At4g04280
255326_at	At4g04300
255327_at	At4g04320
255331_at	At4g04330
255332_at	At4g04340
255328_at	At4g04350
255329_at	At4g04370
255333_at	At4g04410
255334_at	At4g04420
255335_at	At4g04430
255336_at	At4g04440
255337_at	At4g04450
255345_at	At4g04460
255338_at	At4g04470
255339_at	At4g04480
255340_at	At4g04490
255341_at	At4g04500
255342_at	At4g04510
255343_at	At4g04530
255311_at	At4g04550
255312_at	At4g04560
255313_at	At4g04590
255282_at	At4g04600
255284_at	At4g04610
255283_at	At4g04620
255285_at	At4g04630
255290_at	At4g04640
255286_at	At4g04650
255287_at	At4g04660
255288_at	At4g04670
255289_at	At4g04690
255293_at	At4g04730
255306_at	At4g04740
255294_at	At4g04750
255295_at	At4g04760
255305_at	At4g04770
255296_at	At4g04790
255301_at	At4g04800
255302_at	At4g04830
255298_at	At4g04840
255304_at	At4g04850
255303_at	At4g04860
255300_at	At4g04870
255299_at	At4g04880
255277_at	At4g04890
255307_at	At4g04900
255308_at	At4g04910
255309_at	At4g04920
255276_at	At4g04930
255278_at	At4g04940
255279_at	At4g04950
255310_at	At4g04955
255280_at	At4g04960
255281_at	At4g04970
255251_at	At4g04980
255252_at	At4g04990
255253_at	At4g05000
255259_at	At4g05020
255254_at	At4g05030
255260_at	At4g05040
255257_at	At4g05050
255258_at	At4g05060
255255_at	At4g05070
255256_at	At4g05080
255249_at	At4g05090
255250_at	At4g05100
255262_at	At4g05140
255221_at	At4g05150
255263_at	At4g05160
255264_at	At4g05170
255248_at	At4g05180
255265_at	At4g05190
255266_at	At4g05200
255267_at	At4g05210
255268_at	At4g05230
255269_at	At4g05240
255270_at	At4g05250
255271_at	At4g05260
255272_at	At4g05270
255273_at	At4g05280
255274_at	At4g05300
255275_at	At4g05310
255220_at	At4g05320
255232_at	At4g05330
255222_at	At4g05340
255223_at	At4g05370
255230_at	At4g05390
255224_at	At4g05400
255225_at	At4g05410
255226_at	At4g05420
255227_at	At4g05440
255233_at	At4g05450
255231_at	At4g05460
255228_at	At4g05470
255229_at	At4g05490
255234_at	At4g05500
255235_at	At4g05510
255236_at	At4g05520
255240_at	At4g05530
255237_at	At4g05550
255238_at	At4g05570
255239_at	At4g05580
255243_at	At4g05590
255241_at	At4g05600
255242_at	At4g05610
255244_at	At4g05620
255245_at	At4g05630
255246_at	At4g05640
255247_at	At4g07330
255189_at	At4g07350
255190_x_at	At4g07360
255191_at	At4g07370
255192_at	At4g07380
255199_at	At4g07390
255193_at	At4g07400
255194_at	At4g07410
255195_at	At4g07425
255196_x_at	At4g07430
255197_x_at	At4g07450
255198_at	At4g07460
255200_at	At4g07480
255202_at	At4g07500
255203_at	At4g07510
255207_at	At4g07515
255204_at	At4g07530
255205_at	At4g07540
255208_at	At4g07580
255209_at	At4g07586
255210_at	At4g07600
255211_at	At4g07600
255213_at	At4g07640
255215_at	At4g07660
255218_at	At4g07700
255219_at	At4g07720
255184_at	At4g07730
255185_at	At4g07740
255186_at	At4g07750
255156_at	At4g07780
255157_at	At4g07790
255159_at	At4g07810
255160_at	At4g07820
255162_at	At4g07840
255165_at	At4g07890
255167_at	At4g07920
255168_at	At4g07920
255169_x_at	At4g07940
255175_at	At4g07960
255170_at	At4g07970
255171_at	At4g07990
255172_x_at	At4g08000
255173_at	At4g08020
255174_at	At4g08030
255177_at	At4g08040
255178_at	At4g08050
255179_at	At4g08090
255181_at	At4g08110
255182_at	At4g08130
255183_at	At4g08140
255149_at	At4g08150
255150_at	At4g08160
255132_at	At4g08170
255151_at	At4g08180
255152_at	At4g08190
255153_at	At4g08210
255154_at	At4g08220
255130_at	At4g08240
255125_at	At4g08250
255126_at	At4g08270
255131_at	At4g08280
255129_at	At4g08290
255127_at	At4g08300
255128_at	At4g08310
255133_at	At4g08320
255134_at	At4g08330
255135_at	At4g08340
255137_at	At4g08370
255138_at	At4g08380
255142_at	At4g08390
255140_x_at	At4g08410
255141_at	At4g08420
255143_at	At4g08430
255146_at	At4g08450
255147_at	At4g08460
255148_at	At4g08470
255121_at	At4g08480
255122_at	At4g08490
255095_at	At4g08500
255123_at	At4g08530
255124_at	At4g08560
255094_at	At4g08590
255096_at	At4g08600
255105_at	At4g08620
255099_at	At4g08650
255101_at	At4g08670
255103_at	At4g08690
255106_at	At4g08710
255107_at	At4g08730
255108_at	At4g08740
255110_at	At4g08770
255111_at	At4g08780
255118_at	At4g08790
255112_at	At4g08800
255113_at	At4g08820
255114_at	At4g08830
255115_at	At4g08840
255116_at	At4g08850
255119_at	At4g08880
255120_x_at	At4g08890
255068_at	At4g08920
255061_at	At4g08930
255062_at	At4g08940
255064_at	At4g08950
255067_at	At4g08960
255063_at	At4g08970
255066_at	At4g08980
255078_at	At4g09010
255070_at	At4g09020
255080_at	At4g09030
255072_at	At4g09080
255073_at	At4g09090
255074_at	At4g09100
255075_at	At4g09110
255076_at	At4g09130
255081_at	At4g09140
255077_at	At4g09150
255085_at	At4g09290
255086_at	At4g09300
255089_at	At4g09320
255087_at	At4g09340
255088_at	At4g09350
255090_at	At4g09360
255091_at	At4g09390
255059_at	At4g09420
255060_at	At4g09430
255037_at	At4g09460
255029_x_at	At4g09470
255030_at	At4g09480
255031_at	At4g09490
255032_at	At4g09500
255038_at	At4g09510
255033_at	At4g09520
255034_at	At4g09540
255035_at	At4g09550
255036_at	At4g09560
255039_at	At4g09570
255040_at	At4g09580
255048_at	At4g09600
255049_at	At4g09610
255041_at	At4g09620
255042_at	At4g09630
255043_at	At4g09640
255046_at	At4g09650
255047_at	At4g09670
255044_at	At4g09680
255045_at	At4g09690
255050_at	At4g09700
255051_at	At4g09710
255052_at	At4g09720
255053_at	At4g09730
254998_at	At4g09760
255000_at	At4g09800
255055_at	At4g09810
255056_at	At4g09820
254999_at	At4g09830
255057_at	At4g09840
255023_at	At4g09850
255024_at	At4g09860
255027_at	At4g09880
255028_at	At4g09890
255025_at	At4g09900
255026_at	At4g09900
255001_at	At4g09930
255002_at	At4g09940
255003_at	At4g09950
255014_at	At4g09960
255004_at	At4g09970
255015_at	At4g09980
255005_at	At4g09990
255013_at	At4g10000
255006_at	At4g10010
255007_at	At4g10020
255012_at	At4g10030
255011_at	At4g10040
255010_at	At4g10050
255008_at	At4g10060
255009_at	At4g10070
255018_at	At4g10090
255017_at	At4g10100
255016_at	At4g10120
255801_at	At4g10130
255810_at	At4g10140
255803_at	At4g10170
255799_at	At4g10180
255800_at	At4g10200
255019_at	At4g10210
255804_at	At4g10220
255805_at	At4g10240
255811_at	At4g10250
255806_at	At4g10260
255808_at	At4g10280
255809_at	At4g10300
255812_at	At4g10310
255021_at	At4g10330
254970_at	At4g10340
255022_at	At4g10350
254969_at	At4g10360
254995_at	At4g10370
254971_at	At4g10380
254996_at	At4g10390
254967_at	At4g10410
254968_at	At4g10420
254972_at	At4g10440
254980_at	At4g10450
254973_at	At4g10460
254982_at	At4g10470
254981_at	At4g10480
254974_at	At4g10490
254975_at	At4g10500
254976_at	At4g10510
254978_at	At4g10540
254979_at	At4g10550
254983_at	At4g10560
254990_at	At4g10610
254991_at	At4g10620
254986_at	At4g10640
254988_at	At4g10670
254989_at	At4g10690
254992_at	At4g10710
254993_at	At4g10730
254937_at	At4g10750
254994_at	At4g10760
254938_at	At4g10770
254935_at	At4g10780
254936_at	At4g10790
254939_at	At4g10800
254950_at	At4g10810
254940_at	At4g10820
254951_at	At4g10840
254960_at	At4g10845
254956_at	At4g10850
254942_at	At4g10880
254943_at	At4g10890
254954_at	At4g10910
254955_at	At4g10920
254953_at	At4g10925
254944_at	At4g10930
254945_at	At4g10940
254946_at	At4g10950
254957_at	At4g10970
254947_at	At4g10990
254948_at	At4g11000
254958_at	At4g11010
254949_at	At4g11020
254961_at	At4g11030
254962_at	At4g11050
254964_at	At4g11080
254965_at	At4g11090
254911_at	At4g11100
254966_at	At4g11110
254932_at	At4g11120
254933_at	At4g11130
254934_at	At4g11140
254903_at	At4g11150
254904_at	At4g11160
254905_at	At4g11170
254910_at	At4g11175
254906_at	At4g11180
254907_at	At4g11190
254908_at	At4g11200
254909_at	At4g11210
254920_at	At4g11220
254912_at	At4g11230
254923_at	At4g11240
254918_at	At4g11260
254913_at	At4g11270
254926_at	At4g11280
254914_at	At4g11290
254921_at	At4g11300
254924_at	At4g11330
254916_at	At4g11340
254917_at	At4g11350
254919_at	At4g11360
254922_at	At4g11370
254925_at	At4g11380
254927_at	At4g11400
254928_at	At4g11410
254873_at	At4g11420
254929_at	At4g11440
254930_at	At4g11450
254931_at	At4g11460
254897_at	At4g11470
254898_at	At4g11480
254899_at	At4g11490
254900_at	At4g11510
254901_at	At4g11530
254902_at	At4g11550
254872_at	At4g11560
254874_at	At4g11570
254875_at	At4g11590
254890_at	At4g11600
254876_at	At4g11610
254877_at	At4g11640
254889_at	At4g11650
254878_at	At4g11660
254879_at	At4g11670
254880_at	At4g11690
254881_at	At4g11700
254883_at	At4g11720
254884_at	At4g11730
254891_at	At4g11740
254885_at	At4g11745
254886_at	At4g11760
254887_at	At4g11770
254888_at	At4g11780
254844_at	At4g11790
254892_at	At4g11800
254845_at	At4g11820
254846_at	At4g11830
254893_at	At4g11830
254894_at	At4g11840
254847_at	At4g11850
254843_at	At4g11860
254895_at	At4g11870
254896_at	At4g11880
254869_at	At4g11890
254871_at	At4g11920
254840_at	At4g11930
254841_at	At4g11940
254842_at	At4g11950
254848_at	At4g11960
254849_at	At4g11970
254863_at	At4g11980
254850_at	At4g12000
254851_at	At4g12010
254862_at	At4g12030
254861_at	At4g12040
254859_at	At4g12060
254858_at	At4g12070
254853_at	At4g12080
254860_at	At4g12110
254857_at	At4g12120
254854_at	At4g12130
254856_at	At4g12160
254864_at	At4g12180
254866_at	At4g12220
254811_at	At4g12230
254867_at	At4g12240
254812_at	At4g12250
254868_at	At4g12270
254834_at	At4g12300
254836_at	At4g12330
254814_at	At4g12340
254813_at	At4g12350
254837_at	At4g12360
254838_at	At4g12380
254810_at	At4g12390
254839_at	At4g12400
254809_at	At4g12410
254815_at	At4g12420
254806_at	At4g12430
254816_at	At4g12440
254817_at	At4g12460
254818_at	At4g12470
254805_at	At4g12480
254832_at	At4g12490
254819_at	At4g12500
254829_at	At4g12530
254821_at	At4g12540
254828_at	At4g12550
254822_at	At4g12570
254823_at	At4g12580
254830_at	At4g12590
254831_at	At4g12600
254825_at	At4g12640
254826_at	At4g12640
254827_at	At4g12650
254787_at	At4g12690
254807_at	At4g12700
254784_at	At4g12720
254785_at	At4g12730
254808_at	At4g12740
254778_at	At4g12750
254779_at	At4g12760
254788_at	At4g12790
254790_at	At4g12800
254783_at	At4g12830
254781_at	At4g12840
254782_at	At4g12860
254789_at	At4g12880
254786_at	At4g12890
254791_at	At4g12910
254792_at	At4g12920
254793_at	At4g12930
254777_at	At4g12960
254794_at	At4g12970
254746_at	At4g12980
254795_at	At4g12990
254796_at	At4g13000
254804_at	At4g13010
254747_at	At4g13020
254797_at	At4g13030
254798_at	At4g13050
254799_at	At4g13060
254800_at	At4g13070
254801_at	At4g13080
254802_at	At4g13090
254803_at	At4g13100
254748_at	At4g13120
254749_at	At4g13130
254750_at	At4g13140
254751_at	At4g13150
254752_at	At4g13160
254763_at	At4g13170
254759_at	At4g13180
254753_at	At4g13190
254761_at	At4g13195
254760_at	At4g13200
254754_at	At4g13210
254755_at	At4g13220
254762_at	At4g13230
254756_at	At4g13235
254757_at	At4g13240
254764_at	At4g13250
254758_at	At4g13260
254765_at	At4g13270
254766_at	At4g13280
254768_at	At4g13320
254769_at	At4g13330
254770_at	At4g13340
254744_at	At4g13345
254776_at	At4g13360
254771_at	At4g13380
254772_at	At4g13390
254773_at	At4g13410
254743_at	At4g13420
254742_at	At4g13430
254774_at	At4g13440
254775_at	At4g13450
254745_at	At4g13460
254714_at	At4g13480
254723_at	At4g13510
254721_at	At4g13520
254722_at	At4g13530
254715_at	At4g13550
254716_at	At4g13560
254717_at	At4g13570
254719_at	At4g13600
254720_at	At4g13610
254724_at	At4g13630
254682_at	At4g13640
254725_at	At4g13650
254726_at	At4g13660
254727_at	At4g13670
254728_at	At4g13690
254729_at	At4g13700
254689_at	At4g13710
254686_at	At4g13720
254730_at	At4g13730
254731_at	At4g13740
254732_at	At4g13750
254733_at	At4g13760
254687_at	At4g13770
254734_at	At4g13780
254685_at	At4g13790
254683_at	At4g13800
254735_at	At4g13810
254736_at	At4g13820
254688_at	At4g13830
254737_at	At4g13840
254684_at	At4g13850
254739_at	At4g13880
245356_at	At4g13940
245310_at	At4g13950
245652_at	At4g13960
245283_at	At4g13980
245653_at	At4g13985
245619_at	At4g13990
245316_at	At4g14000
245386_at	At4g14010
245385_at	At4g14020
245620_at	At4g14050
245267_at	At4g14060
245621_at	At4g14070
245622_at	At4g14080
245624_at	At4g14090
245326_at	At4g14100
245255_at	At4g14110
245325_at	At4g14130
245259_at	At4g14150
245625_at	At4g14160
245595_at	At4g14170
245596_at	At4g14180
245597_at	At4g14190
245598_at	At4g14200
245284_at	At4g14210
245599_at	At4g14220
245600_at	At4g14230
245601_at	At4g14240
245602_at	At4g14270
245604_at	At4g14290
245605_at	At4g14300
245311_at	At4g14320
245607_at	At4g14330
245294_at	At4g14340
245608_at	At4g14350
245274_at	At4g14360
245329_at	At4g14365
245609_at	At4g14370
245610_at	At4g14380
245261_at	At4g14385
245611_at	At4g14390
245265_at	At4g14400
245331_at	At4g14410
245340_at	At4g14420
245359_at	At4g14430
245612_at	At4g14440
245614_at	At4g14460
245328_at	At4g14465
245615_at	At4g14470
245616_at	At4g14480
245617_at	At4g14490
245269_at	At4g14500
245618_at	At4g14510
245591_at	At4g14530
245592_at	At4g14540
245593_at	At4g14550
245397_at	At4g14560
245594_at	At4g14570
245563_at	At4g14580
245564_at	At4g14590
245312_at	At4g14600
245565_at	At4g14605
245566_at	At4g14610
245333_at	At4g14615
245567_at	At4g14630
245257_at	At4g14640
245568_at	At4g14650
245569_at	At4g14660
245570_at	At4g14670
245254_at	At4g14680
245306_at	At4g14690
245571_at	At4g14695
245572_at	At4g14720
245574_at	At4g14750
245575_at	At4g14760
245576_at	At4g14770
245577_at	At4g14780
245578_at	At4g14790
245315_at	At4g14800
245579_at	At4g14810
245322_at	At4g14815
245580_at	At4g14820
245581_at	At4g14840
245582_at	At4g14850
245396_at	At4g14870
245286_at	At4g14880
245347_at	At4g14890
245398_at	At4g14900
245287_at	At4g14910
245583_at	At4g14920
245330_at	At4g14930
245584_at	At4g14940
245273_at	At4g14950
245270_at	At4g14960
245366_at	At4g14965
245585_at	At4g14970
245586_at	At4g14980
245282_at	At4g14990
245372_at	At4g15000
245298_at	At4g15010
245587_at	At4g15020
245588_at	At4g15030
245589_at	At4g15040
245590_at	At4g15060
245256_at	At4g15090
245292_at	At4g15093
245531_at	At4g15100
245532_at	At4g15110
245363_at	At4g15120
245533_at	At4g15130
245309_at	At4g15140
245534_at	At4g15150
245535_at	At4g15160
245538_at	At4g15200
245275_at	At4g15210
245539_at	At4g15230
245540_at	At4g15230
245542_at	At4g15250
245543_at	At4g15260
245544_at	At4g15270
245545_at	At4g15280
245546_at	At4g15290
245547_at	At4g15300
245548_at	At4g15310
245549_at	At4g15320
245550_at	At4g15330
245258_at	At4g15340
245551_at	At4g15350
245552_at	At4g15360
245553_at	At4g15370
245554_at	At4g15380
245555_at	At4g15390
245556_at	At4g15400
245557_at	At4g15410
245248_at	At4g15415
245313_at	At4g15420
245558_at	At4g15430
245253_at	At4g15440
245559_at	At4g15460
245289_at	At4g15470
245344_at	At4g15475
245560_at	At4g15480
245352_at	At4g15490
245561_at	At4g15500
